name	preview	download
Imbue50pt-Regular	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue50pt-Regular.ttf
Imbue10pt-Black	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue10pt-Black.ttf
Imbue10pt-Bold	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue10pt-Bold.ttf
Imbue50pt-Light	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue50pt-Light.ttf
Imbue100pt-Light	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue100pt-Light.ttf
Imbue10pt-Thin	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue10pt-Thin.ttf
Imbue100pt-Medium	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue100pt-Medium.ttf
Imbue50pt-Black	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue50pt-Black.ttf
Imbue100pt-ExtraLight	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue100pt-ExtraLight.ttf
Imbue100pt-Black	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue100pt-Black.ttf
Imbue10pt-SemiBold	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue10pt-SemiBold.ttf
Imbue50pt-ExtraLight	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue50pt-ExtraLight.ttf
Imbue10pt-Light	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue10pt-Light.ttf
Imbue10pt-ExtraLight	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue10pt-ExtraLight.ttf
Imbue10pt-Medium	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue10pt-Medium.ttf
Imbue10pt-ExtraBold	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue10pt-ExtraBold.ttf
Imbue100pt-Regular	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue100pt-Regular.ttf
Imbue50pt-Medium	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue50pt-Medium.ttf
Imbue50pt-Bold	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue50pt-Bold.ttf
Imbue50pt-Thin	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue50pt-Thin.ttf
Imbue50pt-ExtraBold	https://fonts.google.com/specimen/Imbue	https://raw.githubusercontent.com/google/fonts/main/ofl/imbue/static/Imbue50pt-ExtraBold.ttf
ChangaOne-Regular	https://fonts.google.com/specimen/Changa+One	https://raw.githubusercontent.com/google/fonts/main/ofl/changaone/ChangaOne-Regular.ttf
ChangaOne-Italic	https://fonts.google.com/specimen/Changa+One	https://raw.githubusercontent.com/google/fonts/main/ofl/changaone/ChangaOne-Italic.ttf
BungeeShade-Regular	https://fonts.google.com/specimen/Bungee+Shade	https://raw.githubusercontent.com/google/fonts/main/ofl/bungeeshade/BungeeShade-Regular.ttf
SeoulNamsanVertical-Regular	https://fonts.google.com/specimen/Seoul+Namsan+Vertical	https://raw.githubusercontent.com/google/fonts/main/ofl/seoulnamsanvertical/SeoulNamsanVertical-Regular.ttf
Habibi-Regular	https://fonts.google.com/specimen/Habibi	https://raw.githubusercontent.com/google/fonts/main/ofl/habibi/Habibi-Regular.ttf
Balthazar-Regular	https://fonts.google.com/specimen/Balthazar	https://raw.githubusercontent.com/google/fonts/main/ofl/balthazar/Balthazar-Regular.ttf
GochiHand-Regular	https://fonts.google.com/specimen/Gochi+Hand	https://raw.githubusercontent.com/google/fonts/main/ofl/gochihand/GochiHand-Regular.ttf
Lohit-Devanagari	https://fonts.google.com/specimen/Lohit	https://raw.githubusercontent.com/google/fonts/main/ofl/lohitdevanagari/Lohit-Devanagari.ttf
Asap-BoldItalic	https://fonts.google.com/specimen/Asap	https://raw.githubusercontent.com/google/fonts/main/ofl/asap/static/Asap-BoldItalic.ttf
Asap-MediumItalic	https://fonts.google.com/specimen/Asap	https://raw.githubusercontent.com/google/fonts/main/ofl/asap/static/Asap-MediumItalic.ttf
Asap-Medium	https://fonts.google.com/specimen/Asap	https://raw.githubusercontent.com/google/fonts/main/ofl/asap/static/Asap-Medium.ttf
Asap-Bold	https://fonts.google.com/specimen/Asap	https://raw.githubusercontent.com/google/fonts/main/ofl/asap/static/Asap-Bold.ttf
Asap-SemiBoldItalic	https://fonts.google.com/specimen/Asap	https://raw.githubusercontent.com/google/fonts/main/ofl/asap/static/Asap-SemiBoldItalic.ttf
Asap-Regular	https://fonts.google.com/specimen/Asap	https://raw.githubusercontent.com/google/fonts/main/ofl/asap/static/Asap-Regular.ttf
Asap-SemiBold	https://fonts.google.com/specimen/Asap	https://raw.githubusercontent.com/google/fonts/main/ofl/asap/static/Asap-SemiBold.ttf
Asap-Italic	https://fonts.google.com/specimen/Asap	https://raw.githubusercontent.com/google/fonts/main/ofl/asap/static/Asap-Italic.ttf
AverageSans-Regular	https://fonts.google.com/specimen/Average+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/averagesans/AverageSans-Regular.ttf
Radley-Italic	https://fonts.google.com/specimen/Radley	https://raw.githubusercontent.com/google/fonts/main/ofl/radley/Radley-Italic.ttf
Radley-Regular	https://fonts.google.com/specimen/Radley	https://raw.githubusercontent.com/google/fonts/main/ofl/radley/Radley-Regular.ttf
Aladin-Regular	https://fonts.google.com/specimen/Aladin	https://raw.githubusercontent.com/google/fonts/main/ofl/aladin/Aladin-Regular.ttf
EastSeaDokdo-Regular	https://fonts.google.com/specimen/East+Sea+Dokdo	https://raw.githubusercontent.com/google/fonts/main/ofl/eastseadokdo/EastSeaDokdo-Regular.ttf
SairaSemiCondensed-Black	https://fonts.google.com/specimen/Saira+Semi+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairasemicondensed/SairaSemiCondensed-Black.ttf
SairaSemiCondensed-Medium	https://fonts.google.com/specimen/Saira+Semi+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairasemicondensed/SairaSemiCondensed-Medium.ttf
SairaSemiCondensed-Bold	https://fonts.google.com/specimen/Saira+Semi+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairasemicondensed/SairaSemiCondensed-Bold.ttf
SairaSemiCondensed-Thin	https://fonts.google.com/specimen/Saira+Semi+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairasemicondensed/SairaSemiCondensed-Thin.ttf
SairaSemiCondensed-Regular	https://fonts.google.com/specimen/Saira+Semi+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairasemicondensed/SairaSemiCondensed-Regular.ttf
SairaSemiCondensed-ExtraBold	https://fonts.google.com/specimen/Saira+Semi+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairasemicondensed/SairaSemiCondensed-ExtraBold.ttf
SairaSemiCondensed-ExtraLight	https://fonts.google.com/specimen/Saira+Semi+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairasemicondensed/SairaSemiCondensed-ExtraLight.ttf
SairaSemiCondensed-SemiBold	https://fonts.google.com/specimen/Saira+Semi+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairasemicondensed/SairaSemiCondensed-SemiBold.ttf
SairaSemiCondensed-Light	https://fonts.google.com/specimen/Saira+Semi+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/sairasemicondensed/SairaSemiCondensed-Light.ttf
Cutive-Regular	https://fonts.google.com/specimen/Cutive	https://raw.githubusercontent.com/google/fonts/main/ofl/cutive/Cutive-Regular.ttf
Teko-Bold	https://fonts.google.com/specimen/Teko	https://raw.githubusercontent.com/google/fonts/main/ofl/teko/Teko-Bold.ttf
Teko-Medium	https://fonts.google.com/specimen/Teko	https://raw.githubusercontent.com/google/fonts/main/ofl/teko/Teko-Medium.ttf
Teko-SemiBold	https://fonts.google.com/specimen/Teko	https://raw.githubusercontent.com/google/fonts/main/ofl/teko/Teko-SemiBold.ttf
Teko-Regular	https://fonts.google.com/specimen/Teko	https://raw.githubusercontent.com/google/fonts/main/ofl/teko/Teko-Regular.ttf
Teko-Light	https://fonts.google.com/specimen/Teko	https://raw.githubusercontent.com/google/fonts/main/ofl/teko/Teko-Light.ttf
NixieOne-Regular	https://fonts.google.com/specimen/Nixie+One	https://raw.githubusercontent.com/google/fonts/main/ofl/nixieone/NixieOne-Regular.ttf
Geostar-Regular	https://fonts.google.com/specimen/Geostar	https://raw.githubusercontent.com/google/fonts/main/ofl/geostar/Geostar-Regular.ttf
IMFeFCsc28P	https://fonts.google.com/specimen/IMFe+FCsc+28P	https://raw.githubusercontent.com/google/fonts/main/ofl/imfellfrenchcanonsc/IMFeFCsc28P.ttf
Cagliostro-Regular	https://fonts.google.com/specimen/Cagliostro	https://raw.githubusercontent.com/google/fonts/main/ofl/cagliostro/Cagliostro-Regular.ttf
PlayfairDisplay-Bold	https://fonts.google.com/specimen/Playfair	https://raw.githubusercontent.com/google/fonts/main/ofl/playfairdisplay/static/PlayfairDisplay-Bold.ttf
PlayfairDisplay-BoldItalic	https://fonts.google.com/specimen/Playfair	https://raw.githubusercontent.com/google/fonts/main/ofl/playfairdisplay/static/PlayfairDisplay-BoldItalic.ttf
PlayfairDisplay-Italic	https://fonts.google.com/specimen/Playfair	https://raw.githubusercontent.com/google/fonts/main/ofl/playfairdisplay/static/PlayfairDisplay-Italic.ttf
PlayfairDisplay-Regular	https://fonts.google.com/specimen/Playfair	https://raw.githubusercontent.com/google/fonts/main/ofl/playfairdisplay/static/PlayfairDisplay-Regular.ttf
PlayfairDisplay-Black	https://fonts.google.com/specimen/Playfair	https://raw.githubusercontent.com/google/fonts/main/ofl/playfairdisplay/static/PlayfairDisplay-Black.ttf
PlayfairDisplay-BlackItalic	https://fonts.google.com/specimen/Playfair	https://raw.githubusercontent.com/google/fonts/main/ofl/playfairdisplay/static/PlayfairDisplay-BlackItalic.ttf
HindVadodara-Light	https://fonts.google.com/specimen/Hind+Vadodara	https://raw.githubusercontent.com/google/fonts/main/ofl/hindvadodara/HindVadodara-Light.ttf
HindVadodara-Bold	https://fonts.google.com/specimen/Hind+Vadodara	https://raw.githubusercontent.com/google/fonts/main/ofl/hindvadodara/HindVadodara-Bold.ttf
HindVadodara-Regular	https://fonts.google.com/specimen/Hind+Vadodara	https://raw.githubusercontent.com/google/fonts/main/ofl/hindvadodara/HindVadodara-Regular.ttf
HindVadodara-SemiBold	https://fonts.google.com/specimen/Hind+Vadodara	https://raw.githubusercontent.com/google/fonts/main/ofl/hindvadodara/HindVadodara-SemiBold.ttf
HindVadodara-Medium	https://fonts.google.com/specimen/Hind+Vadodara	https://raw.githubusercontent.com/google/fonts/main/ofl/hindvadodara/HindVadodara-Medium.ttf
Damion-Regular	https://fonts.google.com/specimen/Damion	https://raw.githubusercontent.com/google/fonts/main/ofl/damion/Damion-Regular.ttf
Diplomata-Regular	https://fonts.google.com/specimen/Diplomata	https://raw.githubusercontent.com/google/fonts/main/ofl/diplomata/Diplomata-Regular.ttf
Sriracha-Regular	https://fonts.google.com/specimen/Sriracha	https://raw.githubusercontent.com/google/fonts/main/ofl/sriracha/Sriracha-Regular.ttf
Abel-Regular	https://fonts.google.com/specimen/Abel	https://raw.githubusercontent.com/google/fonts/main/ofl/abel/Abel-Regular.ttf
Neucha	https://fonts.google.com/specimen/Neucha	https://raw.githubusercontent.com/google/fonts/main/ofl/neucha/Neucha.ttf
KottaOne-Regular	https://fonts.google.com/specimen/Kotta+One	https://raw.githubusercontent.com/google/fonts/main/ofl/kottaone/KottaOne-Regular.ttf
Lusitana-Regular	https://fonts.google.com/specimen/Lusitana	https://raw.githubusercontent.com/google/fonts/main/ofl/lusitana/Lusitana-Regular.ttf
Lusitana-Bold	https://fonts.google.com/specimen/Lusitana	https://raw.githubusercontent.com/google/fonts/main/ofl/lusitana/Lusitana-Bold.ttf
PoetsenOne-Regular	https://fonts.google.com/specimen/Poetsen+One	https://raw.githubusercontent.com/google/fonts/main/ofl/poetsenone/PoetsenOne-Regular.ttf
LibreBaskerville-Italic	https://fonts.google.com/specimen/Libre+Baskerville	https://raw.githubusercontent.com/google/fonts/main/ofl/librebaskerville/LibreBaskerville-Italic.ttf
LibreBaskerville-Regular	https://fonts.google.com/specimen/Libre+Baskerville	https://raw.githubusercontent.com/google/fonts/main/ofl/librebaskerville/LibreBaskerville-Regular.ttf
LibreBaskerville-Bold	https://fonts.google.com/specimen/Libre+Baskerville	https://raw.githubusercontent.com/google/fonts/main/ofl/librebaskerville/LibreBaskerville-Bold.ttf
SeymourOne-Regular	https://fonts.google.com/specimen/Seymour+One	https://raw.githubusercontent.com/google/fonts/main/ofl/seymourone/SeymourOne-Regular.ttf
Sacramento-Regular	https://fonts.google.com/specimen/Sacramento	https://raw.githubusercontent.com/google/fonts/main/ofl/sacramento/Sacramento-Regular.ttf
ShipporiAntiqueB1-Regular	https://fonts.google.com/specimen/Shippori+Antique+B1	https://raw.githubusercontent.com/google/fonts/main/ofl/shipporiantiqueb1/ShipporiAntiqueB1-Regular.ttf
Hanuman-Regular	https://fonts.google.com/specimen/Hanuman	https://raw.githubusercontent.com/google/fonts/main/ofl/hanuman/Hanuman-Regular.ttf
Hanuman-Bold	https://fonts.google.com/specimen/Hanuman	https://raw.githubusercontent.com/google/fonts/main/ofl/hanuman/Hanuman-Bold.ttf
Pushster-Regular	https://fonts.google.com/specimen/Pushster	https://raw.githubusercontent.com/google/fonts/main/ofl/pushster/Pushster-Regular.ttf
BarlowCondensed-BoldItalic	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-BoldItalic.ttf
BarlowCondensed-ThinItalic	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-ThinItalic.ttf
BarlowCondensed-BlackItalic	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-BlackItalic.ttf
BarlowCondensed-ExtraLight	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-ExtraLight.ttf
BarlowCondensed-Thin	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-Thin.ttf
BarlowCondensed-Bold	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-Bold.ttf
BarlowCondensed-Light	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-Light.ttf
BarlowCondensed-ExtraLightItalic	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-ExtraLightItalic.ttf
BarlowCondensed-Medium	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-Medium.ttf
BarlowCondensed-SemiBoldItalic	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-SemiBoldItalic.ttf
BarlowCondensed-MediumItalic	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-MediumItalic.ttf
BarlowCondensed-LightItalic	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-LightItalic.ttf
BarlowCondensed-Italic	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-Italic.ttf
BarlowCondensed-Black	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-Black.ttf
BarlowCondensed-Regular	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-Regular.ttf
BarlowCondensed-SemiBold	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-SemiBold.ttf
BarlowCondensed-ExtraBoldItalic	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-ExtraBoldItalic.ttf
BarlowCondensed-ExtraBold	https://fonts.google.com/specimen/Barlow+Condensed	https://raw.githubusercontent.com/google/fonts/main/ofl/barlowcondensed/BarlowCondensed-ExtraBold.ttf
AlexBrush-Regular	https://fonts.google.com/specimen/Alex+Brush	https://raw.githubusercontent.com/google/fonts/main/ofl/alexbrush/AlexBrush-Regular.ttf
Stylish-Regular	https://fonts.google.com/specimen/Stylish	https://raw.githubusercontent.com/google/fonts/main/ofl/stylish/Stylish-Regular.ttf
FredokaOne-Regular	https://fonts.google.com/specimen/Fredoka+One	https://raw.githubusercontent.com/google/fonts/main/ofl/fredokaone/FredokaOne-Regular.ttf
Flamenco-Light	https://fonts.google.com/specimen/Flamenco	https://raw.githubusercontent.com/google/fonts/main/ofl/flamenco/Flamenco-Light.ttf
Flamenco-Regular	https://fonts.google.com/specimen/Flamenco	https://raw.githubusercontent.com/google/fonts/main/ofl/flamenco/Flamenco-Regular.ttf
Playball-Regular	https://fonts.google.com/specimen/Playball	https://raw.githubusercontent.com/google/fonts/main/ofl/playball/Playball-Regular.ttf
SignikaNegativeSC-Regular	https://fonts.google.com/specimen/Signika+Negative+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/signikanegativesc/SignikaNegativeSC-Regular.ttf
SignikaNegativeSC-SemiBold	https://fonts.google.com/specimen/Signika+Negative+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/signikanegativesc/SignikaNegativeSC-SemiBold.ttf
SignikaNegativeSC-Bold	https://fonts.google.com/specimen/Signika+Negative+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/signikanegativesc/SignikaNegativeSC-Bold.ttf
SignikaNegativeSC-Light	https://fonts.google.com/specimen/Signika+Negative+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/signikanegativesc/SignikaNegativeSC-Light.ttf
